time,vibration_magnitude
2023-03-22 12:50:00+00:00,0.0781169
2023-03-22 13:00:00+00:00,0.081063247
2023-03-22 13:10:00+00:00,0.086235144
2023-03-22 13:20:00+00:00,0.082442404
2023-03-22 13:30:00+00:00,0.08250606
2023-03-22 13:40:00+00:00,0.081364919
2023-03-22 13:50:00+00:00,0.081636389
2023-03-22 14:00:00+00:00,0.084448209
2023-03-22 14:10:00+00:00,0.081394103
2023-03-22 14:20:00+00:00,0.081169576
2023-03-22 14:30:00+00:00,0.08287943
2023-03-22 14:40:00+00:00,0.400708747
2023-03-22 14:50:00+00:00,0.415960936
2023-03-22 15:00:00+00:00,0.417061147
2023-03-22 15:10:00+00:00,0.387313181
2023-03-22 15:20:00+00:00,0.393952726
2023-03-22 15:30:00+00:00,0.392772517
2023-03-22 15:40:00+00:00,0.398605068
2023-03-22 15:50:00+00:00,0.404895974
2023-03-22 16:00:00+00:00,0.408857249
2023-03-22 16:10:00+00:00,0.409337575
2023-03-22 16:20:00+00:00,0.407347517
2023-03-22 16:30:00+00:00,0.406025246
2023-03-22 16:40:00+00:00,0.406692144
2023-03-22 16:50:00+00:00,0.404021658
2023-03-22 17:00:00+00:00,0.401467309
2023-03-22 17:10:00+00:00,0.399916866
2023-03-22 17:20:00+00:00,0.399764306
2023-03-22 17:30:00+00:00,0.393849273
2023-03-22 17:40:00+00:00,0.399079253
2023-03-22 17:50:00+00:00,0.396879705
2023-03-22 18:00:00+00:00,0.398405886
2023-03-22 18:10:00+00:00,0.397657202
2023-03-22 18:20:00+00:00,0.394655863
2023-03-22 18:30:00+00:00,0.387549997
2023-03-22 18:40:00+00:00,0.004123106
2023-03-22 18:50:00+00:00,0.004123106
2023-03-22 19:00:00+00:00,0.004123106
2023-03-22 19:10:00+00:00,0.004123106
2023-03-22 19:20:00+00:00,0.004123106
2023-03-22 19:30:00+00:00,0.004123106
2023-03-22 19:40:00+00:00,0.004123106
2023-03-22 19:50:00+00:00,0.004123106
2023-03-22 20:00:00+00:00,0.004123106
2023-03-22 20:10:00+00:00,0.004123106
2023-03-22 20:20:00+00:00,0.004123106
2023-03-22 20:30:00+00:00,0.004123106
2023-03-22 20:40:00+00:00,0.004123106
2023-03-22 20:50:00+00:00,0.004123106
2023-03-22 21:00:00+00:00,0.004123106
2023-03-22 21:10:00+00:00,0.004123106
2023-03-22 21:20:00+00:00,0.004123106
2023-03-22 21:30:00+00:00,0.004123106
2023-03-22 21:40:00+00:00,0.004123106
2023-03-22 21:50:00+00:00,0.004123106
2023-03-22 22:00:00+00:00,0.004123106
2023-03-22 22:10:00+00:00,0.004123106
2023-03-22 22:20:00+00:00,0.004123106
2023-03-22 22:30:00+00:00,0.004123106
2023-03-22 22:40:00+00:00,0.004123106
2023-03-22 22:50:00+00:00,0.004123106
2023-03-22 23:00:00+00:00,0.004123106
2023-03-22 23:10:00+00:00,0.004123106
2023-03-22 23:20:00+00:00,0.004123106
2023-03-22 23:30:00+00:00,0.004123106
2023-03-22 23:40:00+00:00,0.004123106
2023-03-22 23:50:00+00:00,0.004123106
2023-03-23 00:00:00+00:00,0.004123106
2023-03-23 00:10:00+00:00,0.004123106
2023-03-23 00:20:00+00:00,0.004123106
2023-03-23 00:30:00+00:00,0.004123106
2023-03-23 00:40:00+00:00,0.004123106
2023-03-23 00:50:00+00:00,0.004123106
2023-03-23 01:00:00+00:00,0.004123106
2023-03-23 01:10:00+00:00,0.004123106
2023-03-23 01:20:00+00:00,0.004123106
2023-03-23 01:30:00+00:00,0.004123106
2023-03-23 01:40:00+00:00,0.004123106
2023-03-23 01:50:00+00:00,0.004123106
2023-03-23 02:00:00+00:00,0.004123106
2023-03-23 02:10:00+00:00,0.004123106
2023-03-23 02:20:00+00:00,0.004123106
2023-03-23 02:30:00+00:00,0.004123106
2023-03-23 02:40:00+00:00,0.004123106
2023-03-23 02:50:00+00:00,0.004123106
2023-03-23 03:00:00+00:00,0.004123106
2023-03-23 03:10:00+00:00,0.004123106
2023-03-23 03:20:00+00:00,0.004123106
2023-03-23 03:30:00+00:00,0.004123106
2023-03-23 03:40:00+00:00,0.004123106
2023-03-23 03:50:00+00:00,0.004123106
2023-03-23 04:00:00+00:00,0.004123106
2023-03-23 04:10:00+00:00,0.004123106
2023-03-23 04:20:00+00:00,0.004123106
2023-03-23 04:30:00+00:00,0.004123106
2023-03-23 04:40:00+00:00,0.004123106
2023-03-23 04:50:00+00:00,0.004123106
2023-03-23 05:00:00+00:00,0.004123106
2023-03-23 05:10:00+00:00,0.004123106
2023-03-23 05:20:00+00:00,0.004123106
2023-03-23 05:30:00+00:00,0.004123106
2023-03-23 05:40:00+00:00,0.312593186
2023-03-23 05:50:00+00:00,0.433131331
2023-03-23 06:00:00+00:00,0.471980137
2023-03-23 06:10:00+00:00,0.465855396
2023-03-23 06:20:00+00:00,0.422819702
2023-03-23 06:30:00+00:00,0.421797641
2023-03-23 06:40:00+00:00,0.418440557
2023-03-23 06:50:00+00:00,0.421783416
2023-03-23 07:00:00+00:00,0.425643924
2023-03-23 07:10:00+00:00,0.426342878
2023-03-23 07:20:00+00:00,0.423790632
2023-03-23 07:30:00+00:00,0.423059688
2023-03-23 07:40:00+00:00,0.419676661
2023-03-23 07:50:00+00:00,0.414619102
2023-03-23 08:00:00+00:00,0.415445845
2023-03-23 08:10:00+00:00,0.416096744
2023-03-23 08:20:00+00:00,0.409864612
2023-03-23 08:30:00+00:00,0.408882624
2023-03-23 08:40:00+00:00,0.404684136
2023-03-23 08:50:00+00:00,0.406268692
2023-03-23 09:00:00+00:00,0.409468253
2023-03-23 09:10:00+00:00,0.404669309
2023-03-23 09:20:00+00:00,0.401001247
2023-03-23 09:30:00+00:00,0.405675055
2023-03-23 09:40:00+00:00,0.085605198
2023-03-23 09:50:00+00:00,0.081438627
2023-03-23 10:00:00+00:00,0.079707277
2023-03-23 10:10:00+00:00,0.079696299
2023-03-23 10:20:00+00:00,0.082874906
2023-03-23 10:30:00+00:00,0.086391551
2023-03-23 10:40:00+00:00,0.081174195
2023-03-23 10:50:00+00:00,0.08712778
2023-03-23 11:00:00+00:00,0.083414627
2023-03-23 11:10:00+00:00,0.085837055
2023-03-23 11:20:00+00:00,0.085593516
2023-03-23 11:30:00+00:00,0.091888519
2023-03-23 11:40:00+00:00,0.083967256
2023-03-23 11:50:00+00:00,0.09246621
2023-03-23 12:00:00+00:00,0.082906574
2023-03-23 12:10:00+00:00,0.080184163
2023-03-23 12:20:00+00:00,0.0822253
2023-03-23 12:30:00+00:00,0.080962954
2023-03-23 12:40:00+00:00,0.080294769
2023-03-23 12:50:00+00:00,0.080755805
2023-03-23 13:00:00+00:00,0.08348952
2023-03-23 13:10:00+00:00,0.080349238
2023-03-23 13:20:00+00:00,0.084066938
2023-03-23 13:30:00+00:00,0.081192672
2023-03-23 13:40:00+00:00,0.078944601
2023-03-23 13:50:00+00:00,0.084334157
2023-03-23 14:00:00+00:00,0.08380185
2023-03-23 14:10:00+00:00,0.07936309
2023-03-23 14:20:00+00:00,0.084434886
2023-03-23 14:30:00+00:00,0.077752813
2023-03-23 14:40:00+00:00,0.406363138
2023-03-23 14:50:00+00:00,0.415607086
2023-03-23 15:00:00+00:00,0.421478647
2023-03-23 15:10:00+00:00,0.385500649
2023-03-23 15:20:00+00:00,0.3954646
2023-03-23 15:30:00+00:00,0.402696225
2023-03-23 15:40:00+00:00,0.404942897
2023-03-23 15:50:00+00:00,0.409905172
2023-03-23 16:00:00+00:00,0.404398318
2023-03-23 16:10:00+00:00,0.413396299
2023-03-23 16:20:00+00:00,0.408044422
2023-03-23 16:30:00+00:00,0.403064511
2023-03-23 16:40:00+00:00,0.401904528
2023-03-23 16:50:00+00:00,0.403064511
2023-03-23 17:00:00+00:00,0.403594784
2023-03-23 17:10:00+00:00,0.397447795
2023-03-23 17:20:00+00:00,0.391056262
2023-03-23 17:30:00+00:00,0.390350163
2023-03-23 17:40:00+00:00,0.394109756
2023-03-23 17:50:00+00:00,0.40162607
2023-03-23 18:00:00+00:00,0.402028606
2023-03-23 18:10:00+00:00,0.394095801
2023-03-23 18:20:00+00:00,0.400025624
2023-03-23 18:30:00+00:00,0.394101827
2023-03-23 18:40:00+00:00,0.004123106
2023-03-23 18:50:00+00:00,0.004123106
2023-03-23 19:00:00+00:00,0.004123106
2023-03-23 19:10:00+00:00,0.004123106
2023-03-23 19:20:00+00:00,0.004123106
2023-03-23 19:30:00+00:00,0.004123106
2023-03-23 19:40:00+00:00,0.004123106
2023-03-23 19:50:00+00:00,0.004123106
2023-03-23 20:00:00+00:00,0.004123106
2023-03-23 20:10:00+00:00,0.004123106
2023-03-23 20:20:00+00:00,0.004123106
2023-03-23 20:30:00+00:00,0.004123106
2023-03-23 20:40:00+00:00,0.004123106
2023-03-23 20:50:00+00:00,0.004123106
2023-03-23 21:00:00+00:00,0.004123106
2023-03-23 21:10:00+00:00,0.004123106
2023-03-23 21:20:00+00:00,0.004123106
2023-03-23 21:30:00+00:00,0.004123106
2023-03-23 21:40:00+00:00,0.004123106
2023-03-23 21:50:00+00:00,0.004123106
2023-03-23 22:00:00+00:00,0.004123106
2023-03-23 22:10:00+00:00,0.004123106
2023-03-23 22:20:00+00:00,0.004123106
2023-03-23 22:30:00+00:00,0.004123106
2023-03-23 22:40:00+00:00,0.004123106
2023-03-23 22:50:00+00:00,0.004123106
2023-03-23 23:00:00+00:00,0.004123106
2023-03-23 23:10:00+00:00,0.004123106
2023-03-23 23:20:00+00:00,0.004123106
2023-03-23 23:30:00+00:00,0.004123106
2023-03-23 23:40:00+00:00,0.004123106
2023-03-23 23:50:00+00:00,0.004123106
2023-03-24 00:00:00+00:00,0.004123106
2023-03-24 00:10:00+00:00,0.004123106
2023-03-24 00:20:00+00:00,0.004123106
2023-03-24 00:30:00+00:00,0.004123106
2023-03-24 00:40:00+00:00,0.004123106
2023-03-24 00:50:00+00:00,0.004123106
2023-03-24 01:00:00+00:00,0.004123106
2023-03-24 01:10:00+00:00,0.004123106
2023-03-24 01:20:00+00:00,0.004123106
2023-03-24 01:30:00+00:00,0.004123106
2023-03-24 01:40:00+00:00,0.004123106
2023-03-24 01:50:00+00:00,0.004123106
2023-03-24 02:00:00+00:00,0.004123106
2023-03-24 02:10:00+00:00,0.004123106
2023-03-24 02:20:00+00:00,0.004123106
2023-03-24 02:30:00+00:00,0.004123106
2023-03-24 02:40:00+00:00,0.004123106
2023-03-24 02:50:00+00:00,0.004123106
2023-03-24 03:00:00+00:00,0.004123106
2023-03-24 03:10:00+00:00,0.004123106
2023-03-24 03:20:00+00:00,0.004123106
2023-03-24 03:30:00+00:00,0.004123106
2023-03-24 03:40:00+00:00,0.004123106
2023-03-24 03:50:00+00:00,0.004123106
2023-03-24 04:00:00+00:00,0.004123106
2023-03-24 04:10:00+00:00,0.004123106
2023-03-24 04:20:00+00:00,0.004123106
2023-03-24 04:30:00+00:00,0.004123106
2023-03-24 04:40:00+00:00,0.004123106
2023-03-24 04:50:00+00:00,0.004123106
2023-03-24 05:00:00+00:00,0.004123106
2023-03-24 05:10:00+00:00,0.004123106
2023-03-24 05:20:00+00:00,0.004123106
2023-03-24 05:30:00+00:00,0.004123106
2023-03-24 05:40:00+00:00,0.325974692
2023-03-24 05:50:00+00:00,0.435233845
2023-03-24 06:00:00+00:00,0.472968551
2023-03-24 06:10:00+00:00,0.474101519
2023-03-24 06:20:00+00:00,0.427039225
2023-03-24 06:30:00+00:00,0.430742092
2023-03-24 06:40:00+00:00,0.427976927
2023-03-24 06:50:00+00:00,0.422984633
2023-03-24 07:00:00+00:00,0.421384919
2023-03-24 07:10:00+00:00,0.424496172
2023-03-24 07:20:00+00:00,0.419216829
2023-03-24 07:30:00+00:00,0.416939444
2023-03-24 07:40:00+00:00,0.42621972
2023-03-24 07:50:00+00:00,0.422654114
2023-03-24 08:00:00+00:00,0.423118482
2023-03-24 08:10:00+00:00,0.41554362
2023-03-24 08:20:00+00:00,0.424322401
2023-03-24 08:30:00+00:00,0.421120826
2023-03-24 08:40:00+00:00,0.413343985
2023-03-24 08:50:00+00:00,0.420627507
2023-03-24 09:00:00+00:00,0.418318658
2023-03-24 09:10:00+00:00,0.415476534
2023-03-24 09:20:00+00:00,0.423093961
2023-03-24 09:30:00+00:00,0.423299835
2023-03-24 09:40:00+00:00,0.089336443
2023-03-24 09:50:00+00:00,0.080748065
2023-03-24 10:00:00+00:00,0.08598401
2023-03-24 10:10:00+00:00,0.084350459
2023-03-24 10:20:00+00:00,0.083858512
2023-03-24 10:30:00+00:00,0.085491228
2023-03-24 10:40:00+00:00,0.083243618
2023-03-24 10:50:00+00:00,0.084448209
2023-03-24 11:00:00+00:00,0.082674059
2023-03-24 11:10:00+00:00,0.086759726
2023-03-24 11:20:00+00:00,0.0853361
2023-03-24 11:30:00+00:00,0.081298831
2023-03-24 11:40:00+00:00,0.084607919
2023-03-24 11:50:00+00:00,0.084160561
2023-03-24 12:00:00+00:00,0.084092211
2023-03-24 12:10:00+00:00,0.083117387
2023-03-24 12:20:00+00:00,0.082103593
2023-03-24 12:30:00+00:00,0.082748112
2023-03-24 12:40:00+00:00,0.079300063
2023-03-24 12:50:00+00:00,0.085107285
2023-03-24 13:00:00+00:00,0.080138942
2023-03-24 13:10:00+00:00,0.079862382
2023-03-24 13:20:00+00:00,0.080594665
2023-03-24 13:30:00+00:00,0.082846243
2023-03-24 13:40:00+00:00,0.084860179
2023-03-24 13:50:00+00:00,0.088579061
2023-03-24 14:00:00+00:00,0.084123421
2023-03-24 14:10:00+00:00,0.078773409
2023-03-24 14:20:00+00:00,0.086027612
2023-03-24 14:30:00+00:00,0.085171885
2023-03-24 14:40:00+00:00,0.410311467
2023-03-24 14:50:00+00:00,0.418507766
2023-03-24 15:00:00+00:00,0.413144648
2023-03-24 15:10:00+00:00,0.382323162
2023-03-24 15:20:00+00:00,0.401425273
2023-03-24 15:30:00+00:00,0.397943777
2023-03-24 15:40:00+00:00,0.39651261
2023-03-24 15:50:00+00:00,0.408510404
2023-03-24 16:00:00+00:00,0.407489264
2023-03-24 16:10:00+00:00,0.405231724
2023-03-24 16:20:00+00:00,0.414219748
2023-03-24 16:30:00+00:00,0.408154383
2023-03-24 16:40:00+00:00,0.399268393
2023-03-24 16:50:00+00:00,0.399335385
2023-03-24 17:00:00+00:00,0.40665987
2023-03-24 17:10:00+00:00,0.399510325
2023-03-24 17:20:00+00:00,0.397464778
2023-03-24 17:30:00+00:00,0.402852641
2023-03-24 17:40:00+00:00,0.407380351
2023-03-24 17:50:00+00:00,0.404791922
2023-03-24 18:00:00+00:00,0.410875285
2023-03-24 18:10:00+00:00,0.403476765
2023-03-24 18:20:00+00:00,0.407225061
2023-03-24 18:30:00+00:00,0.409686771
2023-03-24 18:40:00+00:00,0.004123106
2023-03-24 18:50:00+00:00,0.004123106
2023-03-24 19:00:00+00:00,0.004123106
2023-03-24 19:10:00+00:00,0.004123106
2023-03-24 19:20:00+00:00,0.004123106
2023-03-24 19:30:00+00:00,0.004123106
2023-03-24 19:40:00+00:00,0.004123106
2023-03-24 19:50:00+00:00,0.004123106
2023-03-24 20:00:00+00:00,0.004123106
2023-03-24 20:10:00+00:00,0.004123106
2023-03-24 20:20:00+00:00,0.004123106
2023-03-24 20:30:00+00:00,0.004123106
2023-03-24 20:40:00+00:00,0.004123106
2023-03-24 20:50:00+00:00,0.004123106
2023-03-24 21:00:00+00:00,0.004123106
2023-03-24 21:10:00+00:00,0.004123106
2023-03-24 21:20:00+00:00,0.004123106
2023-03-24 21:30:00+00:00,0.004123106
2023-03-24 21:40:00+00:00,0.004123106
2023-03-24 21:50:00+00:00,0.004123106
2023-03-24 22:00:00+00:00,0.004123106
2023-03-24 22:10:00+00:00,0.004123106
2023-03-24 22:20:00+00:00,0.004123106
2023-03-24 22:30:00+00:00,0.004123106
2023-03-24 22:40:00+00:00,0.004123106
2023-03-24 22:50:00+00:00,0.004123106
2023-03-24 23:00:00+00:00,0.004123106
2023-03-24 23:10:00+00:00,0.004123106
2023-03-24 23:20:00+00:00,0.004123106
2023-03-24 23:30:00+00:00,0.004123106
2023-03-24 23:40:00+00:00,0.004123106
2023-03-24 23:50:00+00:00,0.004123106
2023-03-25 00:00:00+00:00,0.004123106
2023-03-25 00:10:00+00:00,0.004123106
2023-03-25 00:20:00+00:00,0.004123106
2023-03-25 00:30:00+00:00,0.004123106
2023-03-25 00:40:00+00:00,0.004123106
2023-03-25 00:50:00+00:00,0.004123106
2023-03-25 01:00:00+00:00,0.004123106
2023-03-25 01:10:00+00:00,0.004123106
2023-03-25 01:20:00+00:00,0.004123106
2023-03-25 01:30:00+00:00,0.004123106
2023-03-25 01:40:00+00:00,0.004123106
2023-03-25 01:50:00+00:00,0.004123106
2023-03-25 02:00:00+00:00,0.004123106
2023-03-25 02:10:00+00:00,0.004123106
2023-03-25 02:20:00+00:00,0.004123106
2023-03-25 02:30:00+00:00,0.004123106
2023-03-25 02:40:00+00:00,0.004123106
2023-03-25 02:50:00+00:00,0.004123106
2023-03-25 03:00:00+00:00,0.004123106
2023-03-25 03:10:00+00:00,0.004123106
2023-03-25 03:20:00+00:00,0.004123106
2023-03-25 03:30:00+00:00,0.004123106
2023-03-25 03:40:00+00:00,0.004123106
2023-03-25 03:50:00+00:00,0.004123106
2023-03-25 04:00:00+00:00,0.004123106
2023-03-25 04:10:00+00:00,0.004123106
2023-03-25 04:20:00+00:00,0.004123106
2023-03-25 04:30:00+00:00,0.004123106
2023-03-25 04:40:00+00:00,0.004123106
2023-03-25 04:50:00+00:00,0.004123106
2023-03-25 05:00:00+00:00,0.004123106
2023-03-25 05:10:00+00:00,0.004123106
2023-03-25 05:20:00+00:00,0.004123106
2023-03-25 05:30:00+00:00,0.004123106
2023-03-25 05:40:00+00:00,0.004123106
2023-03-25 05:50:00+00:00,0.101626768
2023-03-25 06:00:00+00:00,0.10279105
2023-03-25 06:10:00+00:00,0.099864909
2023-03-25 06:20:00+00:00,0.091543705
2023-03-25 06:30:00+00:00,0.08982483
2023-03-25 06:40:00+00:00,0.093638934
2023-03-25 06:50:00+00:00,0.093688313
2023-03-25 07:00:00+00:00,0.092567543
2023-03-25 07:10:00+00:00,0.093688313
2023-03-25 07:20:00+00:00,0.088374204
2023-03-25 07:30:00+00:00,0.086775573
2023-03-25 07:40:00+00:00,0.089516758
2023-03-25 07:50:00+00:00,0.082179681
2023-03-25 08:00:00+00:00,0.084267431
2023-03-25 08:10:00+00:00,0.090869412
2023-03-25 08:20:00+00:00,0.087991477
2023-03-25 08:30:00+00:00,0.091832728
2023-03-25 08:40:00+00:00,0.090177603
2023-03-25 08:50:00+00:00,0.091491803
2023-03-25 09:00:00+00:00,0.107077075
2023-03-25 09:10:00+00:00,0.47032914
2023-03-25 09:20:00+00:00,0.467726683
2023-03-25 09:30:00+00:00,0.422631045
2023-03-25 09:40:00+00:00,0.091397484
2023-03-25 09:50:00+00:00,0.084830714
2023-03-25 10:00:00+00:00,0.082590859
2023-03-25 10:10:00+00:00,0.086830294
2023-03-25 10:20:00+00:00,0.086703518
2023-03-25 10:30:00+00:00,0.085378569
2023-03-25 10:40:00+00:00,0.084930854
2023-03-25 10:50:00+00:00,0.087545702
2023-03-25 11:00:00+00:00,0.084594622
2023-03-25 11:10:00+00:00,0.0853361
2023-03-25 11:20:00+00:00,0.080701611
2023-03-25 11:30:00+00:00,0.080993827
2023-03-25 11:40:00+00:00,0.083703345
2023-03-25 11:50:00+00:00,0.085107285
2023-03-25 12:00:00+00:00,0.083883848
2023-03-25 12:10:00+00:00,0.080232475
2023-03-25 12:20:00+00:00,0.082307351
2023-03-25 12:30:00+00:00,0.083240615
2023-03-25 12:40:00+00:00,0.085861808
2023-03-25 12:50:00+00:00,0.08287943
2023-03-25 13:00:00+00:00,0.084068425
2023-03-25 13:10:00+00:00,0.083718278
2023-03-25 13:20:00+00:00,0.081542933
2023-03-25 13:30:00+00:00,0.079569152
2023-03-25 13:40:00+00:00,0.081562859
2023-03-25 13:50:00+00:00,0.081192672
2023-03-25 14:00:00+00:00,0.077446756
2023-03-25 14:10:00+00:00,0.083282651
2023-03-25 14:20:00+00:00,0.081905433
2023-03-25 14:30:00+00:00,0.078009615
2023-03-25 14:40:00+00:00,0.408157445
2023-03-25 14:50:00+00:00,0.433212419
2023-03-25 15:00:00+00:00,0.430774303
2023-03-25 15:10:00+00:00,0.392998092
2023-03-25 15:20:00+00:00,0.402509006
2023-03-25 15:30:00+00:00,0.399326934
2023-03-25 15:40:00+00:00,0.415988582
2023-03-25 15:50:00+00:00,0.409900903
2023-03-25 16:00:00+00:00,0.400616088
2023-03-25 16:10:00+00:00,0.402774751
2023-03-25 16:20:00+00:00,0.398798508
2023-03-25 16:30:00+00:00,0.399655164
2023-03-25 16:40:00+00:00,0.401691735
2023-03-25 16:50:00+00:00,0.398723275
2023-03-25 17:00:00+00:00,0.396974181
2023-03-25 17:10:00+00:00,0.399389534
2023-03-25 17:20:00+00:00,0.398608831
2023-03-25 17:30:00+00:00,0.398925432
2023-03-25 17:40:00+00:00,0.397377969
2023-03-25 17:50:00+00:00,0.402457762
2023-03-25 18:00:00+00:00,0.392217733
2023-03-25 18:10:00+00:00,0.396278311
2023-03-25 18:20:00+00:00,0.395956437
2023-03-25 18:30:00+00:00,0.081621076
2023-03-25 18:40:00+00:00,0.004123106
2023-03-25 18:50:00+00:00,0.004123106
2023-03-25 19:00:00+00:00,0.004123106
2023-03-25 19:10:00+00:00,0.004123106
2023-03-25 19:20:00+00:00,0.004123106
2023-03-25 19:30:00+00:00,0.004123106
2023-03-25 19:40:00+00:00,0.004123106
2023-03-25 19:50:00+00:00,0.004123106
2023-03-25 20:00:00+00:00,0.004123106
2023-03-25 20:10:00+00:00,0.004123106
2023-03-25 20:20:00+00:00,0.004123106
2023-03-25 20:30:00+00:00,0.004123106
2023-03-25 20:40:00+00:00,0.004123106
2023-03-25 20:50:00+00:00,0.004123106
2023-03-25 21:00:00+00:00,0.004123106
2023-03-25 21:10:00+00:00,0.004123106
2023-03-25 21:20:00+00:00,0.004123106
2023-03-25 21:30:00+00:00,0.004123106
2023-03-25 21:40:00+00:00,0.004123106
2023-03-25 21:50:00+00:00,0.004123106
2023-03-25 22:00:00+00:00,0.004123106
2023-03-25 22:10:00+00:00,0.004123106
2023-03-25 22:20:00+00:00,0.004123106
2023-03-25 22:30:00+00:00,0.004123106
2023-03-25 22:40:00+00:00,0.004123106
2023-03-25 22:50:00+00:00,0.004123106
2023-03-25 23:00:00+00:00,0.004123106
2023-03-25 23:10:00+00:00,0.004123106
2023-03-25 23:20:00+00:00,0.004123106
2023-03-25 23:30:00+00:00,0.004123106
2023-03-25 23:40:00+00:00,0.004123106
2023-03-25 23:50:00+00:00,0.004123106
2023-03-26 00:00:00+00:00,0.004123106
2023-03-26 00:10:00+00:00,0.004123106
2023-03-26 00:20:00+00:00,0.004123106
2023-03-26 00:30:00+00:00,0.004123106
2023-03-26 00:40:00+00:00,0.004123106
2023-03-26 00:50:00+00:00,0.004123106
2023-03-26 01:00:00+00:00,0.004123106
2023-03-26 01:10:00+00:00,0.004123106
2023-03-26 01:20:00+00:00,0.004123106
2023-03-26 01:30:00+00:00,0.004123106
2023-03-26 01:40:00+00:00,0.004123106
2023-03-26 01:50:00+00:00,0.004123106
2023-03-26 02:00:00+00:00,0.004123106
2023-03-26 02:10:00+00:00,0.004123106
2023-03-26 02:20:00+00:00,0.004123106
2023-03-26 02:30:00+00:00,0.004123106
2023-03-26 02:40:00+00:00,0.004123106
2023-03-26 02:50:00+00:00,0.004123106
2023-03-26 03:00:00+00:00,0.004123106
2023-03-26 03:10:00+00:00,0.004123106
2023-03-26 03:20:00+00:00,0.004123106
2023-03-26 03:30:00+00:00,0.004123106
2023-03-26 03:40:00+00:00,0.004123106
2023-03-26 03:50:00+00:00,0.004123106
2023-03-26 04:00:00+00:00,0.004123106
2023-03-26 04:10:00+00:00,0.004123106
2023-03-26 04:20:00+00:00,0.004123106
2023-03-26 04:30:00+00:00,0.004123106
2023-03-26 04:40:00+00:00,0.08949581
2023-03-26 04:50:00+00:00,0.098030607
2023-03-26 05:00:00+00:00,0.102591423
2023-03-26 05:10:00+00:00,0.103596573
2023-03-26 05:20:00+00:00,0.098733226
2023-03-26 05:30:00+00:00,0.103019416
2023-03-26 05:40:00+00:00,0.098673705
2023-03-26 05:50:00+00:00,0.099128704
2023-03-26 06:00:00+00:00,0.090341021
2023-03-26 06:10:00+00:00,0.088035504
2023-03-26 06:20:00+00:00,0.090709702
2023-03-26 06:30:00+00:00,0.09380565
2023-03-26 06:40:00+00:00,0.084554716
2023-03-26 06:50:00+00:00,0.087789521
2023-03-26 07:00:00+00:00,0.095357223
2023-03-26 07:10:00+00:00,0.088031244
2023-03-26 07:20:00+00:00,0.082602966
2023-03-26 07:30:00+00:00,0.088273722
2023-03-26 07:40:00+00:00,0.089360226
2023-03-26 07:50:00+00:00,0.087877756
2023-03-26 08:00:00+00:00,0.083761566
2023-03-26 08:10:00+00:00,0.083625654
2023-03-26 08:20:00+00:00,0.080230917
2023-03-26 08:30:00+00:00,0.085599357
2023-03-26 08:40:00+00:00,0.085733599
2023-03-26 08:50:00+00:00,0.088631259
2023-03-26 09:00:00+00:00,0.083090312
2023-03-26 09:10:00+00:00,0.085521927
2023-03-26 09:20:00+00:00,0.089409172
2023-03-26 09:30:00+00:00,0.082129471
2023-03-26 09:40:00+00:00,0.089253851
2023-03-26 09:50:00+00:00,0.086899367
2023-03-26 10:00:00+00:00,0.083510478
2023-03-26 10:10:00+00:00,0.080333679
2023-03-26 10:20:00+00:00,0.086899367
2023-03-26 10:30:00+00:00,0.079177017
2023-03-26 10:40:00+00:00,0.086287311
2023-03-26 10:50:00+00:00,0.082911097
2023-03-26 11:00:00+00:00,0.077834761
2023-03-26 11:10:00+00:00,0.087545702
2023-03-26 11:20:00+00:00,0.088218479
2023-03-26 11:30:00+00:00,0.083
2023-03-26 11:40:00+00:00,0.081751147
2023-03-26 11:50:00+00:00,0.08876514
2023-03-26 12:00:00+00:00,0.082124905
2023-03-26 12:10:00+00:00,0.084257047
2023-03-26 12:20:00+00:00,0.076331514
2023-03-26 12:30:00+00:00,0.081057079
2023-03-26 12:40:00+00:00,0.079271685
2023-03-26 12:50:00+00:00,0.073579889
2023-03-26 13:00:00+00:00,0.081284992
2023-03-26 13:10:00+00:00,0.081919167
2023-03-26 13:20:00+00:00,0.080746517
2023-03-26 13:30:00+00:00,0.082930694
2023-03-26 13:40:00+00:00,0.416837198
2023-03-26 13:50:00+00:00,0.437136706
2023-03-26 14:00:00+00:00,0.428186875
2023-03-26 14:10:00+00:00,0.396335086
2023-03-26 14:20:00+00:00,0.408580469
2023-03-26 14:30:00+00:00,0.405381919
2023-03-26 14:40:00+00:00,0.411281534
2023-03-26 14:50:00+00:00,0.407996017
2023-03-26 15:00:00+00:00,0.405267196
2023-03-26 15:10:00+00:00,0.403129322
2023-03-26 15:20:00+00:00,0.405181749
2023-03-26 15:30:00+00:00,0.40552466
2023-03-26 15:40:00+00:00,0.406465866
2023-03-26 15:50:00+00:00,0.401896753
2023-03-26 16:00:00+00:00,0.408571903
2023-03-26 16:10:00+00:00,0.405430944
2023-03-26 16:20:00+00:00,0.400321746
2023-03-26 16:30:00+00:00,0.402321389
2023-03-26 16:40:00+00:00,0.401096622
2023-03-26 16:50:00+00:00,0.400734638
2023-03-26 17:00:00+00:00,0.402875911
2023-03-26 17:10:00+00:00,0.398920105
2023-03-26 17:20:00+00:00,0.401681466
2023-03-26 17:30:00+00:00,0.403657652
2023-03-26 17:40:00+00:00,0.004123106
2023-03-26 17:50:00+00:00,0.004123106
2023-03-26 18:00:00+00:00,0.004123106
